timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
8704,173.6733856201172,20,10.0,2.0,0.0,500,411.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8960,178.92782473564148,21,10.0,1.9047619,0.0,500,415.6190476190476,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9216,184.03022289276123,21,10.0,1.9047619,0.0,500,415.6190476190476,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9472,189.52604794502258,22,10.0,1.8181819,0.0,500,419.45454545454544,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9728,195.17572474479675,23,10.0,1.7391304,0.0,500,422.95652173913044,0,0.043478260869565216,0.0,nan,0.0,0.0,nan,0.0,nan
9984,200.05583882331848,23,10.0,1.7391304,0.0,500,422.95652173913044,0,0.043478260869565216,0.0,nan,0.0,0.0,nan,0.0,nan
10240,204.9179322719574,24,10.0,1.6666666,0.0,500,426.1666666666667,0,0.041666666666666664,0.0,nan,0.0,0.0,nan,0.0,nan
10496,209.82318377494812,24,10.0,1.6666666,0.0,500,426.1666666666667,0,0.041666666666666664,0.0,nan,0.0,0.0,nan,0.0,nan
10752,214.92233180999756,25,10.0,1.6,0.0,500,429.12,0,0.04,0.0,nan,0.0,0.0,nan,0.0,nan
11008,219.79853558540344,25,10.0,1.6,0.0,500,429.12,0,0.04,0.0,nan,0.0,0.0,nan,0.0,nan
11264,224.8846299648285,26,10.0,1.5384616,0.0,500,431.84615384615387,0,0.038461538461538464,0.0,nan,0.0,0.0,nan,0.0,nan
11520,230.37536215782166,26,10.0,1.5384616,0.0,500,431.84615384615387,0,0.038461538461538464,0.0,nan,0.0,0.0,nan,0.0,nan
11776,235.91908502578735,27,10.0,1.4814814,0.0,500,434.3703703703704,0,0.037037037037037035,0.0,nan,0.0,0.0,nan,0.0,nan
12032,241.26457047462463,27,10.0,1.4814814,0.0,500,434.3703703703704,0,0.037037037037037035,0.0,nan,0.0,0.0,nan,0.0,nan
12288,246.3943440914154,28,10.0,1.4285715,0.0,500,436.7142857142857,0,0.03571428571428571,0.0,nan,0.0,0.0,nan,0.0,nan
12544,251.10924315452576,28,10.0,1.4285715,0.0,500,436.7142857142857,0,0.03571428571428571,0.0,nan,0.0,0.0,nan,0.0,nan
12800,255.50956463813782,29,10.0,1.3793104,0.0,500,438.8965517241379,0,0.034482758620689655,0.0,nan,0.0,0.0,nan,0.0,nan
13056,259.4555563926697,29,10.0,1.3793104,0.0,500,438.8965517241379,0,0.034482758620689655,0.0,nan,0.0,0.0,nan,0.0,nan
13312,263.8887083530426,30,10.0,1.3333334,0.0,500,440.93333333333334,0,0.03333333333333333,0.0,nan,0.0,0.0,nan,0.0,nan
13568,269.28313398361206,30,10.0,1.3333334,0.0,500,440.93333333333334,0,0.03333333333333333,0.0,nan,0.0,0.0,nan,0.0,nan
13824,274.4584081172943,31,10.0,1.2903225,0.0,500,442.83870967741933,0,0.03225806451612903,0.0,nan,0.0,0.0,nan,0.0,nan
14080,279.0084180831909,31,10.0,1.2903225,0.0,500,442.83870967741933,0,0.03225806451612903,0.0,nan,0.0,0.0,nan,0.0,nan
14336,283.5490925312042,32,10.0,1.25,0.0,500,444.625,0,0.03125,0.0,nan,0.0,0.0,nan,0.0,nan
14592,287.97865629196167,32,10.0,1.25,0.0,500,444.625,0,0.03125,0.0,nan,0.0,0.0,nan,0.0,nan
14848,292.65237402915955,33,10.0,1.2121212,0.0,500,446.3030303030303,0,0.030303030303030304,0.0,nan,0.0,0.0,nan,0.0,nan
15104,297.01912093162537,33,10.0,1.2121212,0.0,500,446.3030303030303,0,0.030303030303030304,0.0,nan,0.0,0.0,nan,0.0,nan
15360,301.91785860061646,34,10.0,1.1764706,0.0,500,447.88235294117646,0,0.029411764705882353,0.0,nan,0.0,0.0,nan,0.0,nan
15616,307.3393681049347,34,10.0,1.1764706,0.0,500,447.88235294117646,0,0.029411764705882353,0.0,nan,0.0,0.0,nan,0.0,nan
15872,312.50175762176514,37,10.0,1.6216216,0.0,500,428.97297297297297,0,0.05405405405405406,0.0,nan,0.0,0.0,nan,0.0,nan
16128,317.8802537918091,38,10.0,1.8421053,0.0,500,417.89473684210526,0,0.05263157894736842,0.0,nan,0.0,0.0,nan,0.0,nan
16384,323.1427412033081,39,10.0,1.7948718,0.0,500,420.0,0,0.05128205128205128,0.0,nan,0.0,0.0,nan,0.0,nan
16640,327.8840136528015,40,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
16896,332.8472626209259,41,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
17152,337.31710267066956,41,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
17408,342.08173179626465,42,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
17664,347.1331510543823,42,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
17920,352.0931701660156,43,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
18176,356.51869320869446,43,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
18432,361.1297256946564,44,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
18688,366.337242603302,44,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
18944,371.3017928600311,45,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
19200,375.82481479644775,45,10.0,2.0,0.0,500,409.7,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
19456,380.49560546875,46,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
19712,385.6131718158722,46,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
19968,390.44941210746765,47,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
20224,394.7663366794586,47,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
20480,399.65126061439514,48,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
20736,405.15869903564453,48,10.0,1.75,0.0,500,421.95,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
20992,410.3287227153778,50,10.0,2.0,0.0,500,409.675,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
21248,414.7631449699402,50,10.0,2.0,0.0,500,409.675,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
21504,419.6117830276489,51,10.0,2.0,0.0,500,409.675,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
21760,425.03984665870667,51,10.0,2.0,0.0,500,409.675,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
22016,430.42761301994324,52,10.0,1.75,0.0,500,420.25,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
22272,435.5586075782776,52,10.0,1.75,0.0,500,420.25,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
22528,440.7634496688843,53,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
22784,446.23695826530457,53,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
23040,451.4240345954895,54,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
23296,456.30759048461914,54,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
23552,461.432580947876,55,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
23808,466.79409980773926,55,10.0,1.5,0.0,500,429.375,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
24064,472.251610994339,56,10.0,1.25,0.0,500,441.725,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
24320,477.7585756778717,56,10.0,1.25,0.0,500,441.725,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
24576,483.33717489242554,57,10.0,1.25,0.0,500,441.725,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
24832,488.17901492118835,58,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
25088,492.4014022350311,58,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
25344,497.2287640571594,59,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
25600,502.72000432014465,59,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
25856,508.1744842529297,60,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
26112,513.6197490692139,60,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
26368,518.6590793132782,61,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
26624,523.4176280498505,61,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
26880,527.9492430686951,62,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
27136,532.2694020271301,62,10.0,1.5,0.0,500,437.1,0,0.05,0.0,nan,0.0,0.0,nan,0.0,nan
27392,537.5691478252411,64,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
27648,543.1140899658203,64,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
27904,548.2730021476746,65,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
28160,553.3966245651245,65,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
28416,558.4091482162476,66,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
28672,563.324465751648,66,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
28928,568.6726801395416,67,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
29184,574.3665308952332,67,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
29440,579.1739857196808,68,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
29696,583.9237306118011,68,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
29952,588.6038324832916,69,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
30208,593.1527535915375,69,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
30464,597.9604094028473,70,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
30720,602.8120331764221,70,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
30976,607.3293631076813,71,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
31232,611.8492524623871,72,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
31488,616.0607340335846,72,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
31744,620.2636580467224,73,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
32000,625.6725482940674,73,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
32256,631.0076804161072,74,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
32512,636.4017164707184,74,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
32768,641.7402172088623,75,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
33024,646.3541996479034,75,10.0,1.75,0.0,500,425.075,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
33280,651.0303471088409,77,10.0,1.5,0.0,500,434.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33536,656.1947894096375,77,10.0,1.5,0.0,500,434.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
33792,661.454479932785,78,10.0,1.25,0.0,500,446.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34048,667.0157649517059,78,10.0,1.25,0.0,500,446.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34304,672.2683742046356,79,10.0,1.5,0.0,500,445.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34560,676.8808965682983,79,10.0,1.5,0.0,500,445.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
34816,681.3927495479584,80,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35072,685.9361276626587,80,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35328,690.4202568531036,81,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35584,694.8864493370056,81,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
35840,699.6977441310883,82,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36096,704.8986911773682,82,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36352,710.1562650203705,83,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36608,715.5769529342651,83,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
36864,720.9327518939972,84,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37120,726.2053649425507,84,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37376,731.2537412643433,85,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37632,736.2212438583374,85,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
37888,740.9999120235443,86,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38144,746.033504486084,86,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38400,751.2561690807343,87,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38656,756.6890301704407,87,10.0,1.25,0.0,500,457.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
38912,761.9502823352814,89,10.0,1.5,0.0,500,448.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39168,766.522882938385,89,10.0,1.5,0.0,500,448.675,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39424,771.365861415863,90,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39680,776.5661749839783,90,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
39936,781.3439610004425,91,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40192,785.5782282352448,91,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40448,789.9221096038818,92,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40704,794.5877006053925,92,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
40960,798.8744914531708,93,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41216,802.6972634792328,93,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41472,807.5001831054688,94,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41728,812.7320353984833,94,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
41984,817.408280134201,95,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42240,821.6038150787354,95,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42496,826.6209089756012,96,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
42752,832.3153438568115,96,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43008,837.8333239555359,97,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43264,843.4167129993439,97,10.0,1.25,0.0,500,460.95,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43520,848.9519317150116,98,10.0,1.0,0.0,500,465.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
43776,854.5838663578033,98,10.0,1.0,0.0,500,465.575,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44032,859.982578754425,100,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44288,865.0053968429565,100,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44544,869.7241761684418,101,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
44800,874.4326710700989,101,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45056,879.1273910999298,102,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45312,883.7428035736084,102,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45568,887.8353984355927,103,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
45824,891.7068183422089,103,10.0,1.25,0.0,500,453.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46080,896.653740644455,104,10.0,1.0,0.0,500,465.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46336,901.8581068515778,104,10.0,1.0,0.0,500,465.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46592,906.865540266037,106,10.0,1.25,0.0,500,453.85,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
46848,912.0772016048431,106,10.0,1.25,0.0,500,453.85,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47104,917.6765840053558,107,10.0,1.25,0.0,500,453.85,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47360,923.0889575481415,107,10.0,1.25,0.0,500,453.85,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47616,928.5580098628998,109,10.0,1.5,0.0,500,441.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
47872,934.2118837833405,109,10.0,1.5,0.0,500,441.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48128,939.5721619129181,110,10.0,1.5,0.0,500,441.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48384,944.8675286769867,110,10.0,1.5,0.0,500,441.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48640,950.2204058170319,111,10.0,1.5,0.0,500,441.4,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
48896,955.749419927597,113,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49152,961.319498538971,113,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49408,966.7231874465942,114,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49664,972.2856538295746,114,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
49920,977.7147903442383,115,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50176,983.075855255127,115,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50432,988.4385676383972,116,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50688,993.9087994098663,116,10.0,1.75,0.0,500,428.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
50944,999.4068655967712,118,10.0,1.75,0.0,500,429.325,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51200,1004.592668056488,120,10.0,2.0,0.0,500,411.9,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51456,1009.5895614624023,122,10.0,2.5,0.0,500,389.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51712,1014.284280538559,122,10.0,2.5,0.0,500,389.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
51968,1018.918105840683,123,10.0,2.5,0.0,500,389.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52224,1023.6024746894836,123,10.0,2.5,0.0,500,389.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52480,1028.1935982704163,125,10.0,2.75,0.0,500,377.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52736,1032.8589267730713,125,10.0,2.75,0.0,500,377.3,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
52992,1038.344083070755,127,10.0,3.0,0.0,500,364.9,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53248,1043.9268016815186,127,10.0,3.0,0.0,500,364.9,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53504,1049.4140400886536,128,10.0,3.0,0.0,500,364.9,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
53760,1054.8063316345215,128,10.0,3.0,0.0,500,364.9,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54016,1059.6750540733337,129,10.0,2.75,0.0,500,374.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54272,1064.5482022762299,129,10.0,2.75,0.0,500,374.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54528,1069.9942917823792,130,10.0,2.75,0.0,500,374.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
54784,1075.5417246818542,130,10.0,2.75,0.0,500,374.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
55040,1081.0748517513275,132,10.0,3.0,0.0,500,361.975,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
